YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2017,Vermont,"1st,2nd,3rd,or 4th grade",4
2017,Vermont,5th or 6th grade,1
2017,Vermont,7th and 8th grade,31
2017,Vermont,9th grade,36
2017,Vermont,Associate degree in college - academic program,78
2017,Vermont,Associate degree in college - occupation/vocation program,54
2017,Vermont,Bachelor's degree,350
2017,Vermont,Children,412
2017,Vermont,Doctorate degree,15
2017,Vermont,High school graduate - high school diploma or equivalent,475
2017,Vermont,Less than 1st grade,1
2017,Vermont,Master's degree,172
2017,Vermont,Professional school degree,21
2017,Vermont,Some college but no degree,239
2017,Virginia,10th grade,107
2017,Virginia,11th grade,85
2017,Virginia,12th grade no diploma,47
2017,Virginia,"1st,2nd,3rd,or 4th grade",14
2017,Virginia,5th or 6th grade,37
2017,Virginia,7th and 8th grade,62
2017,Virginia,9th grade,79
2017,Virginia,Associate degree in college - academic program,121
2017,Virginia,Associate degree in college - occupation/vocation program,82
2017,Virginia,Bachelor's degree,579
2017,Virginia,Children,785
2017,Virginia,Doctorate degree,54
2017,Virginia,High school graduate - high school diploma or equivalent,599
2017,Virginia,Less than 1st grade,8
2017,Virginia,Master's degree,311
2017,Virginia,Professional school degree,35
2017,Virginia,Some college but no degree,457
2017,Washington,10th grade,94
2017,Washington,11th grade,117
2017,Washington,12th grade no diploma,47
2017,Washington,"1st,2nd,3rd,or 4th grade",13
2017,Washington,5th or 6th grade,37
2017,Washington,7th and 8th grade,65
2017,Washington,9th grade,82
2017,Washington,Associate degree in college - academic program,134
2017,Washington,Associate degree in college - occupation/vocation program,114
2017,Washington,Bachelor's degree,501
2017,Washington,Children,761
2017,Washington,Doctorate degree,46
2017,Washington,High school graduate - high school diploma or equivalent,622
2017,Washington,Less than 1st grade,7
2017,Washington,Master's degree,261
2017,Washington,Professional school degree,23
2017,Washington,Some college but no degree,480
2017,West Virginia,10th grade,141
2017,West Virginia,11th grade,128
2017,West Virginia,12th grade no diploma,39
2017,West Virginia,"1st,2nd,3rd,or 4th grade",9
2017,West Virginia,5th or 6th grade,12
2017,West Virginia,7th and 8th grade,120
2017,West Virginia,9th grade,128
2017,West Virginia,Associate degree in college - academic program,145
2017,West Virginia,Associate degree in college - occupation/vocation program,112
2017,West Virginia,Bachelor's degree,376
2017,West Virginia,Children,748
2017,West Virginia,Doctorate degree,38
2017,West Virginia,High school graduate - high school diploma or equivalent,1126
2017,West Virginia,Less than 1st grade,1
2017,West Virginia,Master's degree,146
2017,West Virginia,Professional school degree,31
2017,West Virginia,Some college but no degree,419
2017,Wisconsin,10th grade,56
2017,Wisconsin,11th grade,72
2017,Wisconsin,12th grade no diploma,26
2017,Wisconsin,"1st,2nd,3rd,or 4th grade",7
2017,Wisconsin,5th or 6th grade,10
2017,Wisconsin,7th and 8th grade,64
2017,Wisconsin,9th grade,66
2017,Wisconsin,Associate degree in college - academic program,86
2017,Wisconsin,Associate degree in college - occupation/vocation program,141
2017,Wisconsin,Bachelor's degree,348
2017,Wisconsin,Children,534
2017,Wisconsin,Doctorate degree,22
2017,Wisconsin,High school graduate - high school diploma or equivalent,562
2017,Wisconsin,Less than 1st grade,4
2017,Wisconsin,Master's degree,106
2017,Wisconsin,Professional school degree,16
2017,Wisconsin,Some college but no degree,295
2017,Wyoming,10th grade,68
2017,Wyoming,11th grade,85
2017,Wyoming,12th grade no diploma,33
2017,Wyoming,"1st,2nd,3rd,or 4th grade",4
2017,Wyoming,5th or 6th grade,12
2017,Wyoming,7th and 8th grade,39
2017,Wyoming,9th grade,60
2017,Wyoming,Associate degree in college - academic program,132
2017,Wyoming,Associate degree in college - occupation/vocation program,106
2017,Wyoming,Bachelor's degree,282
2017,Wyoming,Children,689
2017,Wyoming,Doctorate degree,21
2017,Wyoming,High school graduate - high school diploma or equivalent,609
2017,Wyoming,Less than 1st grade,2
2017,Wyoming,Master's degree,109
2017,Wyoming,Professional school degree,19
2017,Wyoming,Some college but no degree,398
2018,Alabama,10th grade,123
2018,Alabama,11th grade,129
2018,Alabama,12th grade no diploma,60
2018,Alabama,"1st,2nd,3rd,or 4th grade",9
2018,Alabama,5th or 6th grade,27
2018,Alabama,7th and 8th grade,79
2018,Alabama,9th grade,93
2018,Alabama,Associate degree in college - academic program,147
2018,Alabama,Associate degree in college - occupation/vocation program,128
2018,Alabama,Bachelor's degree,440
2018,Alabama,Children,729
2018,Alabama,Doctorate degree,40
2018,Alabama,High school graduate - high school diploma or equivalent,870
2018,Alabama,Less than 1st grade,4
2018,Alabama,Master's degree,171
2018,Alabama,Professional school degree,31
2018,Alabama,Some college but no degree,505
2018,Alaska,10th grade,55
2018,Alaska,11th grade,57
2018,Alaska,12th grade no diploma,21
2018,Alaska,5th or 6th grade,7
2018,Alaska,7th and 8th grade,32
2018,Alaska,9th grade,37
2018,Alaska,Associate degree in college - academic program,85
2018,Alaska,Associate degree in college - occupation/vocation program,53
2018,Alaska,Bachelor's degree,237
2018,Alaska,Children,539
2018,Alaska,Doctorate degree,28
2018,Alaska,High school graduate - high school diploma or equivalent,499
2018,Alaska,Master's degree,94
2018,Alaska,Professional school degree,9
2018,Alaska,Some college but no degree,346
2018,Arizona,10th grade,91
2018,Arizona,11th grade,108
2018,Arizona,12th grade no diploma,67
2018,Arizona,"1st,2nd,3rd,or 4th grade",31
2018,Arizona,5th or 6th grade,53
2018,Arizona,7th and 8th grade,69
2018,Arizona,9th grade,95
2018,Arizona,Associate degree in college - academic program,118
2018,Arizona,Associate degree in college - occupation/vocation program,99
2018,Arizona,Bachelor's degree,420
2018,Arizona,Children,695
2018,Arizona,Doctorate degree,30
2018,Arizona,High school graduate - high school diploma or equivalent,502
2018,Arizona,Less than 1st grade,9
2018,Arizona,Master's degree,173
2018,Arizona,Professional school degree,23
2018,Arizona,Some college but no degree,444
2018,Arkansas,10th grade,103
2018,Arkansas,11th grade,127
2018,Arkansas,12th grade no diploma,64
2018,Arkansas,"1st,2nd,3rd,or 4th grade",15
2018,Arkansas,5th or 6th grade,28
2018,Arkansas,7th and 8th grade,84
2018,Arkansas,9th grade,107
2018,Arkansas,Associate degree in college - academic program,123
2018,Arkansas,Associate degree in college - occupation/vocation program,114
2018,Arkansas,Bachelor's degree,393
2018,Arkansas,Children,694
2018,Arkansas,Doctorate degree,34
2018,Arkansas,High school graduate - high school diploma or equivalent,763
2018,Arkansas,Less than 1st grade,11
2018,Arkansas,Master's degree,123
2018,Arkansas,Professional school degree,26
2018,Arkansas,Some college but no degree,433
2018,California,10th grade,417
2018,California,11th grade,492
2018,California,12th grade no diploma,355
2018,California,"1st,2nd,3rd,or 4th grade",250
2018,California,5th or 6th grade,509
2018,California,7th and 8th grade,379
2018,California,9th grade,497
2018,California,Associate degree in college - academic program,694
2018,California,Associate degree in college - occupation/vocation program,428
2018,California,Bachelor's degree,2760
2018,California,Children,3678
2018,California,Doctorate degree,242
2018,California,High school graduate - high school diploma or equivalent,3204
2018,California,Less than 1st grade,118
2018,California,Master's degree,1034
2018,California,Professional school degree,147
2018,California,Some college but no degree,2651
2018,Colorado,10th grade,49
2018,Colorado,11th grade,66
2018,Colorado,12th grade no diploma,37
2018,Colorado,"1st,2nd,3rd,or 4th grade",16
2018,Colorado,5th or 6th grade,25
2018,Colorado,7th and 8th grade,42
2018,Colorado,9th grade,31
2018,Colorado,Associate degree in college - academic program,103
2018,Colorado,Associate degree in college - occupation/vocation program,73
2018,Colorado,Bachelor's degree,448
2018,Colorado,Children,517
2018,Colorado,Doctorate degree,32
2018,Colorado,High school graduate - high school diploma or equivalent,382
2018,Colorado,Less than 1st grade,1
2018,Colorado,Master's degree,183
2018,Colorado,Professional school degree,18
2018,Colorado,Some college but no degree,282
2018,Connecticut,10th grade,50
2018,Connecticut,11th grade,63
2018,Connecticut,12th grade no diploma,19
2018,Connecticut,"1st,2nd,3rd,or 4th grade",7
2018,Connecticut,5th or 6th grade,10
2018,Connecticut,7th and 8th grade,23
2018,Connecticut,9th grade,32
2018,Connecticut,Associate degree in college - academic program,58
2018,Connecticut,Associate degree in college - occupation/vocation program,32
2018,Connecticut,Bachelor's degree,292
2018,Connecticut,Children,314
2018,Connecticut,Doctorate degree,31
2018,Connecticut,High school graduate - high school diploma or equivalent,348
2018,Connecticut,Less than 1st grade,2
2018,Connecticut,Master's degree,157
2018,Connecticut,Professional school degree,23
2018,Connecticut,Some college but no degree,202
2018,Delaware,10th grade,52
2018,Delaware,11th grade,55
2018,Delaware,12th grade no diploma,42
2018,Delaware,"1st,2nd,3rd,or 4th grade",9
2018,Delaware,5th or 6th grade,15
2018,Delaware,7th and 8th grade,24
2018,Delaware,9th grade,53
2018,Delaware,Associate degree in college - academic program,82
2018,Delaware,Associate degree in college - occupation/vocation program,34
2018,Delaware,Bachelor's degree,272
2018,Delaware,Children,380
2018,Delaware,Doctorate degree,25
2018,Delaware,High school graduate - high school diploma or equivalent,488
2018,Delaware,Less than 1st grade,2
2018,Delaware,Master's degree,133
2018,Delaware,Professional school degree,15
2018,Delaware,Some college but no degree,266
2018,District of Columbia,10th grade,43
2018,District of Columbia,11th grade,68
2018,District of Columbia,12th grade no diploma,41
2018,District of Columbia,"1st,2nd,3rd,or 4th grade",20
2018,District of Columbia,5th or 6th grade,32
2018,District of Columbia,7th and 8th grade,26
2018,District of Columbia,9th grade,47
2018,District of Columbia,Associate degree in college - academic program,51
2018,District of Columbia,Associate degree in college - occupation/vocation program,45
2018,District of Columbia,Bachelor's degree,665
2018,District of Columbia,Children,473
2018,District of Columbia,Doctorate degree,126
2018,District of Columbia,High school graduate - high school diploma or equivalent,406
2018,District of Columbia,Less than 1st grade,8
2018,District of Columbia,Master's degree,478
2018,District of Columbia,Professional school degree,152
2018,District of Columbia,Some college but no degree,250
2018,Florida,10th grade,212
2018,Florida,11th grade,238
2018,Florida,12th grade no diploma,132
2018,Florida,"1st,2nd,3rd,or 4th grade",35
2018,Florida,5th or 6th grade,72
2018,Florida,7th and 8th grade,117
2018,Florida,9th grade,162
2018,Florida,Associate degree in college - academic program,507
2018,Florida,Associate degree in college - occupation/vocation program,244
2018,Florida,Bachelor's degree,1289
2018,Florida,Children,1548
2018,Florida,Doctorate degree,93
2018,Florida,High school graduate - high school diploma or equivalent,1965
2018,Florida,Less than 1st grade,23
2018,Florida,Master's degree,434
2018,Florida,Professional school degree,82
2018,Florida,Some college but no degree,1029
2018,Georgia,10th grade,132
2018,Georgia,11th grade,146
2018,Georgia,12th grade no diploma,89
2018,Georgia,"1st,2nd,3rd,or 4th grade",13
2018,Georgia,5th or 6th grade,44
2018,Georgia,7th and 8th grade,69
2018,Georgia,9th grade,95
2018,Georgia,Associate degree in college - academic program,157
2018,Georgia,Associate degree in college - occupation/vocation program,129
2018,Georgia,Bachelor's degree,619
2018,Georgia,Children,937
2018,Georgia,Doctorate degree,48
2018,Georgia,High school graduate - high school diploma or equivalent,947
2018,Georgia,Less than 1st grade,5
2018,Georgia,Master's degree,222
2018,Georgia,Professional school degree,48
2018,Georgia,Some college but no degree,500
2018,Hawaii,10th grade,43
2018,Hawaii,11th grade,66
2018,Hawaii,12th grade no diploma,17
2018,Hawaii,"1st,2nd,3rd,or 4th grade",5
2018,Hawaii,5th or 6th grade,30
2018,Hawaii,7th and 8th grade,29
2018,Hawaii,9th grade,39
2018,Hawaii,Associate degree in college - academic program,126
2018,Hawaii,Associate degree in college - occupation/vocation program,121
2018,Hawaii,Bachelor's degree,568
2018,Hawaii,Children,517
2018,Hawaii,Doctorate degree,38
2018,Hawaii,High school graduate - high school diploma or equivalent,699
2018,Hawaii,Less than 1st grade,5
2018,Hawaii,Master's degree,188
2018,Hawaii,Professional school degree,36
2018,Hawaii,Some college but no degree,432
2018,Idaho,10th grade,78
2018,Idaho,11th grade,102
2018,Idaho,12th grade no diploma,20
2018,Idaho,"1st,2nd,3rd,or 4th grade",14
2018,Idaho,5th or 6th grade,31
2018,Idaho,7th and 8th grade,34
2018,Idaho,9th grade,79
2018,Idaho,Associate degree in college - academic program,108
2018,Idaho,Associate degree in college - occupation/vocation program,91
2018,Idaho,Bachelor's degree,374
2018,Idaho,Children,721
2018,Idaho,Doctorate degree,21
2018,Idaho,High school graduate - high school diploma or equivalent,598
2018,Idaho,Less than 1st grade,6
2018,Idaho,Master's degree,117
2018,Idaho,Professional school degree,14
2018,Idaho,Some college but no degree,437
2018,Illinois,10th grade,131
2018,Illinois,11th grade,140
2018,Illinois,12th grade no diploma,50
2018,Illinois,"1st,2nd,3rd,or 4th grade",25
2018,Illinois,5th or 6th grade,77
2018,Illinois,7th and 8th grade,98
2018,Illinois,9th grade,121
2018,Illinois,Associate degree in college - academic program,157
2018,Illinois,Associate degree in college - occupation/vocation program,149
2018,Illinois,Bachelor's degree,807
2018,Illinois,Children,1086
2018,Illinois,Doctorate degree,68
2018,Illinois,High school graduate - high school diploma or equivalent,1002
2018,Illinois,Less than 1st grade,11
2018,Illinois,Master's degree,374
2018,Illinois,Professional school degree,62
2018,Illinois,Some college but no degree,715
2018,Indiana,10th grade,90
2018,Indiana,11th grade,91
2018,Indiana,12th grade no diploma,34
2018,Indiana,"1st,2nd,3rd,or 4th grade",4
2018,Indiana,5th or 6th grade,15
2018,Indiana,7th and 8th grade,62
2018,Indiana,9th grade,71
2018,Indiana,Associate degree in college - academic program,104
2018,Indiana,Associate degree in college - occupation/vocation program,111
2018,Indiana,Bachelor's degree,367
2018,Indiana,Children,706
2018,Indiana,Doctorate degree,21
2018,Indiana,High school graduate - high school diploma or equivalent,687
2018,Indiana,Less than 1st grade,4
2018,Indiana,Master's degree,141
2018,Indiana,Professional school degree,26
2018,Indiana,Some college but no degree,416
2018,Iowa,10th grade,40
2018,Iowa,11th grade,65
